gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2513712849	298	31.72	6	291	3	287	2.0e-36	146	COG0583	Transcriptional regulator	297
2513712850	311	36.67	43	304	43	310	4.0e-40	158	COG0657	Esterase/lipase	312
2513712851	376	39.11	7	359	1	334	2.0e-79	289	COG1902	NADH:flavin oxidoreductases, Old Yellow Enzyme family	363
2513712852	518	44.96	17	508	9	500	0.0e+00	473	COG1129	ABC-type sugar transport system, ATPase component	500
2513712853	327	34.87	23	325	13	316	1.0e-42	167	COG1172	Ribose/xylose/arabinose/galactoside ABC-type transport systems, permease components	316
2513712854	338	32.42	32	323	14	305	9.0e-42	164	COG1172	Ribose/xylose/arabinose/galactoside ABC-type transport systems, permease components	316
2513712855	404	24.69	1	313	2	313	1.0e-29	124	COG1879	ABC-type sugar transport system, periplasmic component	322
2513712856	295	19.79	9	293	4	281	5.0e-19	88.6	COG0596	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	282
2513712858	258	32.83	3	254	1	251	7.0e-30	124	COG1028	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	251
2513712859	297	31.16	5	273	3	274	2.0e-28	119	COG0702	Predicted nucleoside-diphosphate-sugar epimerases	275
2513712860	141	25.2	17	137	1	123	2.0e-08	51.9	COG1846	Transcriptional regulators	126
2513712862	323	31.36	51	323	1	281	6.0e-28	118	COG0596	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	282
2513712863	228	29.19	1	209	1	197	1.0e-28	120	COG0625	Glutathione S-transferase	211
2513712864	190	23.24	1	184	6	190	3.0e-06	45	COG1309	Transcriptional regulator	201
2513712865	237	36.32	8	236	6	236	3.0e-42	165	COG2186	Transcriptional regulators	241
2513712866	530	43.23	1	530	6	539	0.0e+00	481	COG2303	Choline dehydrogenase and related flavoproteins	542
2513712867	362	20.97	26	348	12	321	4.0e-15	76	COG1879	ABC-type sugar transport system, periplasmic component	322
2513712868	339	37.3	25	331	4	311	2.0e-42	166	COG1172	Ribose/xylose/arabinose/galactoside ABC-type transport systems, permease components	316
2513712869	504	44.22	1	488	4	496	0.0e+00	488	COG1129	ABC-type sugar transport system, ATPase component	500
2513712870	262	21.93	25	249	17	213	2.0e-12	66.8	COG0491	Zn-dependent hydrolases, including glyoxylases	252
2513712871	1024	30.31	28	539	8	459	1.0e-68	255	COG0277	FAD/FMN-containing dehydrogenases	459
2513712872	478	44.96	4	478	1	469	0.0e+00	470	COG1012	NAD-dependent aldehyde dehydrogenases	472
2513712873	269	43.19	18	267	4	251	2.0e-42	166	COG1028	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	251
2513712874	281	40.93	18	271	2	259	2.0e-58	219	COG0169	Shikimate 5-dehydrogenase	283
2513712875	431	34.84	10	358	8	338	2.0e-77	283	COG1902	NADH:flavin oxidoreductases, Old Yellow Enzyme family	363
2513712876	396	55.67	1	392	89	460	0.0e+00	466	COG1282	NAD/NADP transhydrogenase beta subunit	463
2513712877	260	35.11	1	257	1	250	4.0e-38	151	COG1028	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	251
2513712878	246	73.98	1	246	1	246	2.0e-111	395	COG4689	Acetoacetate decarboxylase	247
2513712879	378	21.88	3	351	6	305	2.0e-32	133	COG1752	Predicted esterase of the alpha-beta hydrolase superfamily	306
2513712880	220	30.05	10	220	11	222	1.0e-33	136	COG1802	Transcriptional regulators	230
2513712881	371	26.65	9	320	15	313	1.0e-25	111	COG1879	ABC-type sugar transport system, periplasmic component	322
2513712882	519	43.45	2	504	1	500	0.0e+00	511	COG1129	ABC-type sugar transport system, ATPase component	500
2513712883	698	36.03	397	692	10	305	6.0e-43	169	COG1172	Ribose/xylose/arabinose/galactoside ABC-type transport systems, permease components	316
2513712884	264	37.35	12	259	3	248	6.0e-41	161	COG1028	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	251
2513712885	320	38.3	8	242	5	234	3.0e-54	205	COG1250	3-hydroxyacyl-CoA dehydrogenase	307
2513712886	310	48.85	4	305	2	298	5.0e-89	321	COG3246	Uncharacterized conserved protein	298
2513712887	292	40.27	1	290	14	307	4.0e-62	231	COG3386	Gluconolactonase	307
2513712888	432	30.18	4	331	14	330	4.0e-54	205	COG3875	Uncharacterized conserved protein	423
2513712889	432	34.09	6	403	5	358	6.0e-54	205	COG1641	Uncharacterized conserved protein	387
2513712890	263	28.74	14	256	21	259	5.0e-34	138	COG1606	ATP-utilizing enzymes of the PP-loop superfamily	269
2513712891	224	41.82	2	218	32	250	2.0e-43	169	COG1691	NCAIR mutase (PurE)-related proteins	254
2513712892	431	62.17	12	431	1	422	0.0e+00	519	COG2379	Putative glycerate kinase	422
2513712896	240	60	1	220	1	219	2.0e-82	299	COG1788	Acyl CoA:acetate/3-ketoacid CoA transferase, alpha subunit	220
2513712897	220	63.85	3	214	6	216	4.0e-78	284	COG2057	Acyl CoA:acetate/3-ketoacid CoA transferase, beta subunit	225
2513712917	571	37.14	173	310	13	151	7.0e-30	125	COG5616	Predicted integral membrane protein	152
2513712918	356	37.19	2	319	12	328	7.0e-66	244	COG4977	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain	328
2513712920	238	47.48	1	238	1	231	9.0e-60	223	COG5446	Predicted integral membrane protein	233
2513712926	324	44.69	4	315	1	320	5.0e-81	294	COG0523	Putative GTPases (G3E family)	323
2513712927	128	51.79	11	122	15	126	8.0e-36	142	COG5349	Uncharacterized protein conserved in bacteria	126
2513712930	135	50	4	132	2	131	1.0e-33	135	COG5478	Predicted small integral membrane protein	141
2513712931	119	32.38	5	108	6	110	5.0e-12	63.4	COG5478	Predicted small integral membrane protein	141
2513712933	249	28.57	1	247	4	254	1.0e-07	50.4	COG0730	Predicted permeases	258
2513712934	426	24.75	47	331	6	302	5.0e-13	69.3	COG3550	Uncharacterized protein related to capsule biosynthesis enzymes	392
2513712941	350	25.81	133	343	3	218	4.0e-33	135	COG3920	Signal transduction histidine kinase	221
2513712942	480	37.69	6	263	1	260	4.0e-49	189	COG0467	RecA-superfamily ATPases implicated in signal transduction	260
2513712945	375	30.49	157	373	1	221	2.0e-27	116	COG3920	Signal transduction histidine kinase	221
2513712946	488	33.95	268	473	2	215	9.0e-46	178	COG3920	Signal transduction histidine kinase	221
2513712950	160	54.79	12	157	11	153	3.0e-39	154	COG4329	Predicted membrane protein	160
2513712952	736	32.93	26	676	15	613	2.0e-115	410	COG3408	Glycogen debranching enzyme	641
2513712953	364	23.02	6	340	2	377	6.0e-26	112	COG0438	Glycosyltransferase	381
2513712954	542	50.27	1	532	1	521	0.0e+00	510	COG0459	Chaperonin GroEL (HSP60 family)	524
2513712955	104	62.5	1	96	1	96	3.0e-34	136	COG0234	Co-chaperonin GroES (HSP10)	96
2513712956	90	66.67	1	90	1	90	2.0e-37	146	COG5425	Usg protein, probable subunit of phosphoribosylanthranilate isomerase	90
2513712960	515	28.11	6	489	1	434	6.0e-60	225	COG1502	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthases and related enzymes	438
2513712966	418	53.16	177	413	26	261	8.0e-90	324	COG3900	Predicted periplasmic protein	262
2513712967	439	49.18	17	439	11	435	5.0e-126	444	COG5368	Uncharacterized protein conserved in bacteria	451
2513712968	1296	40.42	209	1296	1	1054	0.0e+00	872	COG3459	Cellobiose phosphorylase	1056
2513712969	821	69.35	9	803	1	792	0.0e+00	1266	COG3957	Phosphoketolase	793
2513712971	562	31.77	14	562	28	599	2.0e-103	369	COG4178	ABC-type uncharacterized transport system, permease and ATPase components	604
2513712974	449	20.27	76	431	62	346	2.0e-10	60.7	COG1566	Multidrug resistance efflux pump	352
2513712975	765	47.75	190	765	1	578	0.0e+00	736	COG4618	ABC-type protease/lipase transport system, ATPase and permease components	580
2513712978	260	27.11	24	246	3	206	9.0e-28	117	COG2197	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain	211
2513712980	341	36.62	26	329	3	309	7.0e-52	197	COG0451	Nucleoside-diphosphate-sugar epimerases	314
2513712981	327	46.58	5	324	3	324	9.0e-128	450	COG1087	UDP-glucose 4-epimerase	329
2513712982	622	23.81	56	476	7	439	1.0e-47	184	COG1215	Glycosyltransferases, probably involved in cell wall biogenesis	439
2513712984	322	39.35	21	320	47	350	5.0e-77	281	COG4124	Beta-mannanase	355
2513712985	428	19.95	13	428	11	432	2.0e-35	143	COG1653	ABC-type sugar transport system, periplasmic component	433
2513712986	339	31.83	9	338	1	331	4.0e-56	212	COG1609	Transcriptional regulators	333
2513712987	618	63.34	1	460	10	457	0.0e+00	590	COG4289	Uncharacterized protein conserved in bacteria	458
2513712988	336	33.64	9	333	2	321	6.0e-60	224	COG0111	Phosphoglycerate dehydrogenase and related dehydrogenases	324
2513712989	425	21.08	1	407	1	342	9.0e-39	155	COG0673	Predicted dehydrogenases and related proteins	342
2513712990	274	23.95	19	269	17	274	3.0e-24	106	COG1082	Sugar phosphate isomerases/epimerases	274
2513712992	382	26.65	1	379	3	342	8.0e-46	178	COG0673	Predicted dehydrogenases and related proteins	342
2513712993	225	31.98	20	190	4	175	1.0e-10	60	COG1309	Transcriptional regulator	201
2513712994	428	21.25	4	427	3	432	5.0e-35	142	COG1653	ABC-type sugar transport system, periplasmic component	433
2513712995	319	40.82	25	314	1	290	7.0e-53	201	COG1175	ABC-type sugar transport systems, permease components	295
2513712996	295	42.24	20	294	6	281	9.0e-64	237	COG0395	ABC-type sugar transport system, permease component	281
2513712997	357	27.75	1	341	1	341	3.0e-51	196	COG0673	Predicted dehydrogenases and related proteins	342
2513712998	358	55.65	1	354	1	338	3.0e-127	448	COG3839	ABC-type sugar transport systems, ATPase components	338
2513712999	291	23.39	53	291	33	267	2.0e-21	96.2	COG0510	Predicted choline kinase involved in LPS biosynthesis	269
2513713000	816	37.68	416	816	1	379	2.0e-93	337	COG0404	Glycine cleavage system T protein (aminomethyltransferase)	379
2513713001	485	46.06	14	478	3	463	1.0e-119	424	COG0246	Mannitol-1-phosphate/altronate dehydrogenases	473
2513713002	471	38.27	6	471	1	461	0.0e+00	488	COG1904	Glucuronate isomerase	463
2513713003	69	44.44	8	69	10	72	1.0e-10	58	COG2900	Uncharacterized protein conserved in bacteria	72
2513713004	493	51.28	23	490	4	467	0.0e+00	529	COG1012	NAD-dependent aldehyde dehydrogenases	472
2513713005	426	52.89	1	423	16	447	0.0e+00	511	COG0160	4-aminobutyrate aminotransferase and related aminotransferases	447
2513713006	269	34.74	9	102	1	94	7.0e-15	74.8	COG0789	Predicted transcriptional regulators	124
2513713009	567	53.97	8	560	2	541	0.0e+00	579	COG0539	Ribosomal protein S1	541
2513713010	215	44.8	2	211	1	221	2.0e-67	248	COG0283	Cytidylate kinase	222
2513713011	452	44	6	447	1	428	9.0e-123	433	COG0128	5-enolpyruvylshikimate-3-phosphate synthase	428
2513713012	127	71.54	1	127	1	129	2.0e-15	75	COG4530	Uncharacterized protein conserved in bacteria	129
2513713015	240	35.56	10	225	1	225	3.0e-32	132	COG3619	Predicted membrane protein	226
2513713016	262	32.64	15	255	1	223	4.0e-27	115	COG1434	Uncharacterized conserved protein	223
2513713018	211	47.83	1	206	3	209	4.0e-53	201	COG2860	Predicted membrane protein	209
2513713019	139	33.86	9	133	8	133	1.0e-25	109	COG0735	Fe2+/Zn2+ uptake regulation proteins	145
2513713020	171	33.54	13	168	1	147	7.0e-38	149	COG0764	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratases	147
2513713021	410	46.04	1	409	2	412	2.0e-124	438	COG0304	3-oxoacyl-(acyl-carrier-protein) synthase	412
2513713022	268	63.71	2	260	1	259	7.0e-116	410	COG0623	Enoyl-[acyl-carrier-protein] reductase (NADH)	259
2513713023	338	36.03	43	338	6	299	5.0e-73	268	COG2813	16S RNA G1207 methylase RsmC	300
2513713024	712	64.94	1	695	1	692	0.0e+00	1054	COG1185	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)	692
2513713025	89	66.29	1	89	1	89	3.0e-28	116	COG0184	Ribosomal protein S15P/S13E	89
2513713026	283	20.14	42	283	2	282	6.0e-19	88.2	COG0596	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	282
2513713027	310	39.23	2	309	1	269	1.0e-67	250	COG0130	Pseudouridine synthase	271
2513713028	134	37.19	8	126	2	118	3.0e-24	104	COG0858	Ribosome-binding factor A	118
2513713029	917	59.53	413	917	1	507	0.0e+00	671	COG0532	Translation initiation factor 2 (IF-2; GTPase)	509
2513713030	230	43.01	20	112	5	95	6.0e-22	97.7	COG2740	Predicted nucleic-acid-binding protein implicated in transcription termination	95
2513713031	533	56.63	161	355	1	190	3.0e-53	203	COG0195	Transcription elongation factor	190
2513713032	201	37.5	16	174	1	153	5.0e-38	151	COG0779	Uncharacterized protein conserved in bacteria	153
2513713033	543	20.95	40	395	39	383	2.0e-16	81	COG2814	Arabinose efflux permease	394
2513713035	419	46.24	8	352	11	343	7.0e-93	334	COG2951	Membrane-bound lytic murein transglycosylase B	343
2513713036	201	52.53	4	201	1	198	2.0e-76	278	COG0353	Recombinational DNA repair protein (RecF pathway)	198
2513713037	209	35.92	1	204	1	206	1.0e-49	189	COG2258	Uncharacterized protein conserved in bacteria	210
2513713038	107	54.81	1	104	4	105	4.0e-23	99	COG0718	Uncharacterized protein conserved in bacteria	105
2513713039	606	42.15	1	501	5	477	4.0e-123	435	COG2812	DNA polymerase III, gamma/tau subunits	515
2513713041	136	33.93	29	135	31	138	2.0e-16	78.5	COG0537	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	138
2513713042	319	40.27	26	316	1	279	3.0e-79	289	COG2816	NTP pyrophosphohydrolases containing a Zn-finger, probably nucleic-acid-binding	279
2513713043	231	46.64	5	223	6	227	2.0e-46	179	COG2378	Predicted transcriptional regulator	311
2513713045	122	16.42	7	119	6	138	6.0e-04	36.3	COG0346	Lactoylglutathione lyase and related lyases	138
2513713046	284	47.87	4	282	1	279	2.0e-95	342	COG0077	Prephenate dehydratase	279
2513713047	251	53.66	9	248	4	244	8.0e-85	306	COG1212	CMP-2-keto-3-deoxyoctulosonic acid synthetase	247
2513713048	187	54.61	36	176	1	134	1.0e-37	149	COG3474	Cytochrome c2	135
2513713049	315	33.33	1	314	2	308	3.0e-41	162	COG0679	Predicted permeases	311
2513713050	330	30.61	5	326	1	306	1.0e-43	170	COG0524	Sugar kinases, ribokinase family	311
2513713051	179	60.57	5	179	1	171	1.0e-65	242	COG3807	Uncharacterized protein conserved in bacteria	171
2513713052	333	48.48	5	332	1	324	3.0e-101	361	COG1052	Lactate dehydrogenase and related dehydrogenases	324
2513713054	274	53.57	19	267	1	246	6.0e-68	251	COG0476	Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2	254
2513713055	374	39.78	7	372	3	361	6.0e-98	351	COG1195	Recombinational DNA repair ATPase (RecF pathway)	363
2513713058	375	60.21	1	375	1	371	0.0e+00	509	COG0484	DnaJ-class molecular chaperone with C-terminal Zn finger domain	371
2513713059	638	65.01	1	602	4	579	0.0e+00	707	COG0443	Molecular chaperone	579
2513713060	785	45.28	72	722	4	661	0.0e+00	612	COG0744	Membrane carboxypeptidase (penicillin-binding protein)	661
2513713062	216	44.9	1	146	10	155	2.0e-35	142	COG4991	Uncharacterized protein with a bacterial SH3 domain homologue	155
2513713063	462	28.82	5	462	2	408	8.0e-61	228	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases	409
2513713065	138	33.03	26	134	18	126	2.0e-11	61.9	COG1846	Transcriptional regulators	126
2513713067	999	53.92	377	999	1	593	0.0e+00	773	COG0749	DNA polymerase I - 3'-5' exonuclease and polymerase domains	593
2513713068	353	47.88	1	350	1	345	4.0e-110	391	COG0156	7-keto-8-aminopelargonate synthetase and related enzymes	388
2513713070	622	35.3	16	622	5	594	6.0e-129	455	COG0729	Outer membrane protein	594
2513713071	2033	24.41	964	2033	256	1278	2.0e-95	345	COG2911	Uncharacterized protein conserved in bacteria	1278
2513713072	145	34.04	5	142	7	147	2.0e-19	88.6	COG1522	Transcriptional regulators	154
2513713073	311	37.79	2	306	18	305	3.0e-58	219	COG0010	Arginase/agmatinase/formimionoglutamate hydrolase, arginase family	305
2513713074	399	45.61	3	398	5	396	0.0e+00	472	COG4992	Ornithine/acetylornithine aminotransferase	404
2513713075	158	36.71	1	158	5	162	3.0e-39	154	COG0835	Chemotaxis signal transduction protein	165
2513713076	586	41.98	245	543	85	408	4.0e-56	213	COG0840	Methyl-accepting chemotaxis protein	408
2513713077	552	18.91	108	445	68	372	4.0e-04	40.2	COG2223	Nitrate/nitrite transporter	417
2513713079	274	46.04	1	265	5	264	2.0e-74	272	COG1526	Uncharacterized protein required for formate dehydrogenase activity	266
2513713080	959	48.2	15	959	1	972	0.0e+00	1367	COG3383	Uncharacterized anaerobic dehydrogenase	978
2513713081	518	50.71	94	516	1	424	0.0e+00	584	COG1894	NADH:ubiquinone oxidoreductase, NADH-binding (51 kD) subunit	424
2513713082	159	36.08	2	159	1	158	5.0e-47	180	COG1905	NADH:ubiquinone oxidoreductase 24 kD subunit	160
2513713083	297	29.27	1	285	2	284	5.0e-32	132	COG0583	Transcriptional regulator	297
2513713084	113	43.48	21	111	11	102	7.0e-10	56	COG0640	Predicted transcriptional regulators	110
2513713085	274	36.76	25	272	3	251	9.0e-44	170	COG1028	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	251
2513713086	154	33.96	13	117	1	106	2.0e-17	81.7	COG0789	Predicted transcriptional regulators	124
2513713087	198	29.55	6	177	2	175	1.0e-24	106	COG0431	Predicted flavoprotein	184
2513713089	268	37.94	15	265	6	258	3.0e-46	178	COG0600	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	258
2513713090	270	49	3	253	1	248	1.0e-82	299	COG1116	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	248
2513713091	336	29.43	5	312	4	310	5.0e-34	138	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport systems, periplasmic components	335
2513713092	406	26.5	1	393	9	364	4.0e-20	92.9	COG1835	Predicted acyltransferases	386
2513713093	245	47.24	43	241	33	222	8.0e-60	223	COG2148	Sugar transferases involved in lipopolysaccharide synthesis	226
2513713094	135	34.43	4	124	3	124	8.0e-25	106	COG0355	F0F1-type ATP synthase, epsilon subunit (mitochondrial delta subunit)	135
2513713096	478	76.58	10	477	1	467	0.0e+00	819	COG0055	F0F1-type ATP synthase, beta subunit	468
2513713097	294	46.21	5	294	1	286	7.0e-94	337	COG0224	F0F1-type ATP synthase, gamma subunit	287
